maker_key,model_key,mileage,engine_power,registration_date,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,sold_at,data_split,bmw_series,luxury_tier,is_luxury,is_performance,registration_year,registration_month,registration_quarter,is_summer_registration,is_year_end_registration,car_age_years,age_mileage_interaction,mileage_per_power,annual_mileage,power_age_ratio,luxury_mileage_interaction,luxury_age_interaction,is_high_mileage,is_old_car,fuel_encoded,color_encoded,car_type_encoded,price_log
BMW,520,32976.0,140,2015-10-01,diesel,black,estate,True,True,False,False,True,False,True,True,28800.0,2018-03-01,test,5_series,3,1,0,2015,10,4,0,0,2.414784394250513,7.962993018480492,233.87234042553192,9656.832230907998,40.99819603126879,3.2976,2.414784394250513,0,0,15905.469593378913,16213.218970736629,13067.914438502674,10.268165387743457
BMW,320,146639.0,135,2014-10-01,diesel,silver,estate,False,True,False,False,False,False,True,True,803.9999999999999,2018-04-01,test,3_series,2,0,0,2014,10,4,0,0,3.4989733059548254,51.308594661190966,1078.2279411764705,32593.880876312185,30.006846188954817,0.0,0.0,1,0,15905.469593378913,14940.51282051282,13067.914438502674,6.690842277418564
BMW,316,139992.0,85,2013-11-01,diesel,silver,sedan,False,True,False,False,False,False,True,False,11400.0,2018-09-01,test,3_series,2,0,0,2013,11,4,0,1,4.832306639288158,67.64842710472278,1627.8139534883721,24002.853186245746,14.573993662715644,0.0,0.0,0,0,15905.469593378913,14940.51282051282,15842.479108635098,9.34145634983372
BMW,435,90763.0,230,2014-05-01,diesel,white,coupe,False,True,True,False,False,True,False,True,26100.0,2018-04-01,test,4_series,2,0,0,2014,5,2,0,0,3.917864476386037,35.55971334702259,392.9134199134199,18455.77494780793,46.76826722338205,0.0,0.0,0,0,15905.469593378913,17479.090909090908,20465.454545454544,10.169728906753061
BMW,X3,167966.0,120,2012-04-01,diesel,grey,suv,True,True,False,True,False,True,True,False,14900.0,2018-03-01,test,X3,2,0,0,2012,4,2,0,0,5.9137577002053385,99.33102258726899,1388.1487603305786,24294.45856845857,17.356697356697357,0.0,0.0,0,0,15905.469593378913,15473.837209302326,22123.90625,9.60918360377546
BMW,X3,132485.0,135,2013-09-01,diesel,white,suv,True,True,False,False,False,False,True,False,17200.0,2018-07-01,test,X3,2,0,0,2013,9,3,0,0,4.829568788501026,63.98454209445585,974.1544117647059,22726.380767876013,23.15780204297288,0.0,0.0,0,0,15905.469593378913,17479.090909090908,22123.90625,9.75272280064639
BMW,118,107861.0,105,2013-10-01,diesel,black,hatchback,False,False,False,False,False,True,True,False,9500.0,2018-03-01,test,1_series,1,0,0,2013,10,4,0,0,4.413415468856948,47.60354058863793,1017.5566037735849,19924.759261600706,19.3962574282463,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13179.43925233645,9.15915233520675
BMW,318,136709.0,100,2012-06-01,diesel,brown,sedan,True,True,True,False,False,False,True,False,11700.0,2018-09-01,test,3_series,2,0,0,2012,6,2,1,0,6.250513347022587,85.45014291581109,1353.5544554455446,18855.07873123761,13.792126876239026,0.0,0.0,0,0,15905.469593378913,16008.421052631578,15842.479108635098,9.367429587218957
BMW,318,164950.0,100,2013-06-01,diesel,white,estate,True,True,False,False,False,False,True,False,10500.0,2018-03-01,test,3_series,2,0,0,2013,6,2,1,0,4.747433264887063,78.30891170431211,1633.1683168316831,28699.767774205073,17.399071096820293,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13067.914438502674,9.259225769705994
BMW,318,194998.0,100,2014-03-01,diesel,blue,estate,False,True,False,False,False,False,True,False,9600.0,2018-09-01,test,3_series,2,0,0,2014,3,1,0,0,4.503764544832307,87.82250787132102,1930.6732673267327,35429.93135182191,18.16938191767193,0.0,0.0,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.169622538697624
BMW,320,174444.0,135,2012-09-01,diesel,black,sedan,False,True,False,False,True,False,True,False,13400.0,2018-03-01,test,3_series,2,0,0,2012,9,3,0,0,5.494866529774128,95.8546496919918,1282.6764705882354,26858.75055327221,20.785646538096742,0.0,0.0,1,0,15905.469593378913,16213.218970736629,15842.479108635098,9.503084610020228
BMW,525,139680.0,160,2005-11-01,petrol,blue,sedan,True,True,False,False,True,True,True,True,9400.0,2018-02-01,test,5_series,3,1,0,2005,11,4,0,1,12.251882272416154,171.13429158110884,867.5776397515529,10540.389442694075,12.073756520840865,13.968,12.251882272416154,0,1,15051.26050420168,15169.302325581395,15842.479108635098,9.148571345578551
BMW,X3,87432.0,135,2014-02-01,diesel,silver,suv,False,False,False,False,False,False,False,True,21400.0,2018-04-01,test,X3,2,0,0,2014,2,1,0,0,4.161533196440794,36.38511704312115,642.8823529411765,16939.152897493703,26.15501922821907,0.0,0.0,0,0,15905.469593378913,14940.51282051282,22123.90625,9.97119292889014
BMW,M3,99283.0,309,2008-09-01,petrol,silver,coupe,False,False,False,False,True,False,True,True,28600.0,2018-04-01,test,M_series,4,1,1,2008,9,3,0,0,9.579739904175222,95.11053169062285,320.26774193548385,9384.257165038494,29.206767160509802,9.9283,9.579739904175222,0,1,15051.26050420168,14940.51282051282,20465.454545454544,10.261196961231647
BMW,320,58441.0,135,2014-11-01,diesel,blue,sedan,True,True,True,True,True,False,True,False,13400.0,2018-07-01,test,3_series,2,0,0,2014,11,4,0,1,3.6632443531827517,21.40836632443532,429.7132352941176,12532.261999119331,28.94980184940555,0.0,0.0,0,0,15905.469593378913,15169.302325581395,15842.479108635098,9.503084610020228
BMW,320 Gran Turismo,154184.0,135,2013-09-01,diesel,grey,hatchback,False,True,False,False,True,True,True,True,16800.0,2018-05-01,test,3_series,2,0,0,2013,9,3,0,0,4.662559890485968,71.88921341546886,1133.7058823529412,27228.674483258794,23.84080744590838,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13179.43925233645,9.729193687429403
BMW,520,190417.0,110,2006-08-01,diesel,black,estate,True,True,False,False,True,False,True,True,5500.0,2018-02-01,test,5_series,3,1,0,2006,8,3,1,0,11.50444900752909,219.06426666666664,1715.4684684684685,15227.940062400789,8.79686901308227,19.0417,11.50444900752909,0,1,15905.469593378913,16213.218970736629,13067.914438502674,8.612685172875459
BMW,518,181271.0,112,2014-09-01,diesel,white,sedan,True,True,True,False,True,False,True,True,19600.0,2018-02-01,test,5_series,3,1,0,2014,9,3,0,0,3.4195756331279945,61.98698945927446,1604.1681415929204,41015.47638222085,25.341799597336223,18.1271,3.4195756331279945,1,0,15905.469593378913,17479.090909090908,15842.479108635098,9.883335864325275
BMW,320,121854.0,120,2012-12-01,diesel,blue,estate,True,True,False,False,False,False,True,False,11100.0,2018-07-01,test,3_series,2,0,0,2012,12,4,0,1,5.579739904175223,67.99136262833676,1007.0578512396694,18519.577031103712,18.237802975137832,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.314790473332646
BMW,520,75783.0,140,2015-11-01,diesel,black,estate,True,True,False,False,True,False,True,True,27600.0,2018-05-01,test,5_series,3,1,0,2015,11,4,0,1,2.4969199178644765,18.922408213552362,537.468085106383,21671.35701702877,40.03523194362889,7.5783,2.4969199178644765,0,0,15905.469593378913,16213.218970736629,13067.914438502674,10.225607282932941
BMW,318 Gran Turismo,188345.0,100,2014-06-01,diesel,white,hatchback,True,True,False,False,False,True,True,True,16500.0,2018-07-01,test,3_series,2,0,0,2014,6,2,1,0,4.082135523613963,76.88498151950719,1864.8019801980197,37060.20808080808,19.67676767676768,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13179.43925233645,9.711176264112805
BMW,320,144089.0,137,2012-11-01,petrol,black,sedan,True,True,False,False,True,False,True,False,12500.0,2018-02-01,test,3_series,2,0,0,2012,11,4,0,1,5.25119780971937,75.66398412046543,1044.123188405797,23049.822511770504,21.915799846709735,0.0,0.0,0,0,15051.26050420168,16213.218970736629,15842.479108635098,9.433563920090563
BMW,318,170108.0,100,2013-07-01,diesel,black,estate,False,True,False,False,False,False,True,False,10500.0,2018-08-01,test,3_series,2,0,0,2013,7,3,1,0,5.084188911704312,86.48612073921971,1684.2376237623762,27959.02666216672,16.43604454944313,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.259225769705994
BMW,X6,116679.0,180,2013-05-01,diesel,black,suv,True,True,True,True,True,True,True,True,33200.0,2018-01-01,test,X6,4,1,0,2013,5,2,0,0,4.670773442847365,54.49811745379877,644.6353591160221,20575.50018105009,31.741701870850935,11.6679,4.670773442847365,0,0,15905.469593378913,16213.218970736629,22123.90625,10.410335274932896
BMW,X1,130391.0,105,2012-06-01,diesel,beige,suv,False,False,False,True,True,False,True,False,11500.0,2018-03-01,test,X1,1,0,0,2012,6,2,1,0,5.746748802190281,74.93243230663929,1230.1037735849056,19326.493963680634,15.563051638429542,0.0,0.0,0,0,15905.469593378913,15012.90322580645,22123.90625,9.350189267092581
BMW,318,107728.0,105,2013-05-01,diesel,blue,estate,True,True,False,False,True,False,True,False,14300.0,2018-08-01,test,3_series,2,0,0,2013,5,2,0,0,5.25119780971937,56.57010376454483,1016.3018867924528,17233.177269243402,16.79678090441257,0.0,0.0,0,0,15905.469593378913,15169.302325581395,13067.914438502674,9.568084743872936
BMW,520,153987.0,135,2013-12-01,diesel,black,estate,False,True,False,False,True,True,True,True,17300.0,2018-05-01,test,5_series,3,1,0,2013,12,4,0,1,4.413415468856948,67.96086078028748,1132.2573529411766,28445.442786698695,24.9380452648881,15.3987,4.413415468856948,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.758519582283522
BMW,320,40690.0,120,2013-02-01,diesel,grey,sedan,True,True,True,False,True,True,True,True,18800.0,2018-03-01,test,3_series,2,0,0,2013,2,1,0,0,5.075975359342916,20.654143737166326,336.2809917355372,6696.86718485975,19.749915511997298,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.841665338892785
BMW,320,156321.0,120,2015-03-01,diesel,brown,estate,True,True,False,False,False,False,True,True,13300.0,2018-05-01,test,3_series,2,0,0,2015,3,1,0,0,3.167693360711841,49.517699383983576,1291.909090909091,37507.79783215635,28.7929052389555,0.0,0.0,1,0,15905.469593378913,16008.421052631578,13067.914438502674,9.495594499353297
BMW,320,136931.0,135,2013-06-01,diesel,grey,estate,True,True,False,True,True,False,True,True,15200.0,2018-04-01,test,3_series,2,0,0,2013,6,2,1,0,4.832306639288158,66.16925804243668,1006.8455882352941,23478.01795563901,23.146931111371906,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.62911649414402
BMW,320,122263.0,122,2013-07-01,diesel,black,estate,True,True,False,False,True,False,True,True,13000.0,2018-05-01,test,3_series,2,0,0,2013,7,3,1,0,4.832306639288158,59.08123066392881,994.0081300813008,20963.06102570121,20.91796737472128,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.472781556562168
BMW,525,133061.0,160,2012-08-01,diesel,black,estate,True,True,True,True,True,False,True,True,17300.0,2018-06-01,test,5_series,3,1,0,2012,8,3,1,0,5.831622176591376,77.5961478439425,826.4658385093168,19477.218815749926,23.420498948001203,13.3061,5.831622176591376,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.758519582283522
BMW,420,41353.0,135,2014-04-01,diesel,black,coupe,False,False,False,False,True,True,True,False,22000.0,2018-05-01,test,4_series,2,0,0,2014,4,2,0,0,4.082135523613963,16.88085503080082,304.06617647058823,8136.933737373737,26.563636363636363,0.0,0.0,0,0,15905.469593378913,16213.218970736629,20465.454545454544,9.99884318585288
BMW,X5,160391.0,155,2008-02-01,diesel,blue,suv,True,True,True,True,True,True,True,True,16100.0,2018-06-01,test,X5,3,1,0,2008,2,1,0,0,10.329911019849419,165.68247583846681,1028.1474358974358,14156.421857065183,13.680601703618679,16.0391,10.329911019849419,0,1,15905.469593378913,15169.302325581395,22123.90625,9.686636660844938
BMW,316,216183.0,85,2014-04-01,diesel,black,estate,True,False,False,False,False,False,True,False,7500.0,2018-07-01,test,3_series,2,0,0,2014,4,2,0,0,4.249144421629021,91.85927885010265,2513.7558139534885,41184.426000782376,16.19311513887078,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,8.922791623969637
BMW,520,156756.0,120,2012-06-01,diesel,black,estate,True,True,False,False,False,False,True,True,13700.0,2018-01-01,test,5_series,3,1,0,2012,6,2,1,0,5.585215605749487,87.55160574948665,1295.504132231405,23804.23199251637,18.222637979420018,15.6756,5.585215605749487,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.525224101853109
BMW,X5,100943.0,190,2014-06-01,diesel,grey,suv,False,True,True,False,False,False,False,True,30500.0,2018-05-01,test,X5,3,1,0,2014,6,2,1,0,3.915126625598905,39.52046269678303,528.4973821989529,20537.212505222113,38.65617602005292,10.0943,3.915126625598905,0,0,15905.469593378913,15473.837209302326,22123.90625,10.32551474894327
BMW,520,104531.0,135,2014-05-01,diesel,white,estate,True,True,False,True,True,True,True,True,20200.0,2018-03-01,test,5_series,3,1,0,2014,5,2,0,0,3.8329911019849416,40.0666392881588,768.6102941176471,21628.634895907097,27.933012321200966,10.4531,3.8329911019849416,0,0,15905.469593378913,17479.090909090908,13067.914438502674,9.913487387114461
BMW,318,113744.0,100,2012-06-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,14300.0,2018-06-01,test,3_series,2,0,0,2012,6,2,1,0,5.9986310746064335,68.23082929500342,1126.1782178217823,16252.321173594133,14.288508557457213,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.568084743872936
BMW,X3,123605.0,135,2013-08-01,diesel,black,suv,False,True,False,True,True,False,True,True,20100.0,2018-08-01,test,X3,2,0,0,2013,8,3,1,0,4.999315537303217,61.794039698836414,908.8602941176471,20603.18368511124,22.502567027952082,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,9.908524844053396
BMW,520,128189.0,140,2014-09-01,diesel,silver,sedan,False,True,False,False,True,False,True,True,24000.0,2018-03-01,test,5_series,3,1,0,2014,9,3,0,0,3.4962354551676933,44.817892676249144,909.1418439716313,28510.29517430355,31.137159384990106,12.8189,3.4962354551676933,1,0,15905.469593378913,14940.51282051282,15842.479108635098,10.085850775128717
BMW,520,185378.0,120,2013-07-01,diesel,grey,sedan,True,True,False,False,False,False,True,False,14600.0,2018-09-01,test,5_series,3,1,0,2013,7,3,1,0,5.169062286105407,95.82304284736482,1532.0495867768595,30049.62365472096,19.451902807056474,18.5378,5.169062286105407,1,0,15905.469593378913,15473.837209302326,15842.479108635098,9.588845298501564
BMW,320,169335.0,122,2013-04-01,diesel,black,estate,True,True,False,False,True,False,True,True,12500.0,2018-05-01,test,3_series,2,0,0,2013,4,2,0,0,5.08145106091718,86.04675154004107,1376.7073170731708,27844.505908835115,20.061001688238605,0.0,0.0,1,0,15905.469593378913,16213.218970736629,13067.914438502674,9.433563920090563
BMW,120,89123.0,142,2015-12-01,diesel,white,hatchback,False,True,True,False,True,True,True,True,17700.0,2018-04-01,test,1_series,1,0,0,2015,12,4,0,1,2.3326488706365502,20.789266529774128,623.2377622377622,26742.39125077018,42.60874922982132,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13179.43925233645,9.781376414141157
BMW,X5,41367.0,160,2015-05-01,diesel,black,suv,True,True,False,False,True,False,True,True,42700.0,2018-05-01,test,X5,3,1,0,2015,5,2,0,0,3.0006844626967832,12.412931416837784,256.9378881987578,10339.980667236952,39.99315654405474,4.1367,3.0006844626967832,0,0,15905.469593378913,16213.218970736629,22123.90625,10.661977618146238
BMW,318,94987.0,105,2013-05-01,diesel,white,estate,False,False,False,False,False,False,False,True,8600.0,2018-02-01,test,3_series,2,0,0,2013,5,2,0,0,4.75564681724846,45.17246242299794,896.1037735849056,16503.271138066357,18.242953977880845,0.0,0.0,0,0,15905.469593378913,17479.090909090908,13067.914438502674,9.059633754551479
BMW,318,134156.0,105,2014-06-01,diesel,grey,estate,False,True,False,False,False,False,False,True,803.9999999999999,2018-04-01,test,3_series,2,0,0,2014,6,2,1,0,3.8329911019849416,51.42187542778918,1265.622641509434,27758.379266392865,21.725676249822975,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,6.690842277418564
BMW,530,160830.0,190,2014-04-01,diesel,black,sedan,True,True,False,False,False,True,True,True,22600.0,2018-05-01,test,5_series,3,1,0,2014,4,2,0,0,4.082135523613963,65.65298562628337,842.041884816754,31646.145454545454,37.385858585858585,16.083,4.082135523613963,1,0,15905.469593378913,16213.218970736629,15842.479108635098,10.025749432069084
BMW,118,124334.0,105,2012-08-01,diesel,grey,sedan,True,True,True,False,False,True,True,False,12700.0,2018-01-01,test,1_series,1,0,0,2012,8,3,1,0,5.418206707734429,67.36673127994524,1172.9622641509434,19372.077850058653,16.359709928548575,0.0,0.0,0,0,15905.469593378913,15473.837209302326,15842.479108635098,9.44943600950432
BMW,116,109621.0,85,2013-05-01,diesel,grey,hatchback,True,True,False,False,False,False,True,False,10900.0,2018-08-01,test,1_series,1,0,0,2013,5,2,0,0,5.25119780971937,57.5641555099247,1274.6627906976744,17535.99923354867,13.597394065476843,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13179.43925233645,9.296609807128359
BMW,X5,147248.0,225,2010-09-01,diesel,grey,suv,True,True,True,True,True,True,True,True,24400.0,2018-03-01,test,X5,3,1,0,2010,9,3,0,0,7.496235455167693,110.38056783025326,651.5398230088496,17330.96978973657,26.482316925803595,14.7248,7.496235455167693,0,0,15905.469593378913,15473.837209302326,22123.90625,10.102379394048045
BMW,X1,61354.0,105,2013-11-01,diesel,blue,suv,False,False,False,False,False,False,False,True,16900.0,2018-06-01,test,X1,1,0,0,2013,11,4,0,1,4.5804243668720055,28.1027356605065,578.811320754717,10994.504354225439,18.815773334968725,0.0,0.0,0,0,15905.469593378913,15169.302325581395,22123.90625,9.735128070758227
BMW,X3,145533.0,140,2014-07-01,diesel,black,suv,True,True,True,True,True,True,True,True,22700.0,2018-05-01,test,X3,2,0,0,2014,7,3,1,0,3.8329911019849416,55.78266940451745,1032.1489361702127,30112.40801586178,28.967568333097297,0.0,0.0,1,0,15905.469593378913,16213.218970736629,22123.90625,10.030164255362632
BMW,X1,161588.0,105,2013-02-01,diesel,silver,suv,False,False,False,True,False,False,True,False,11300.0,2018-08-01,test,X1,1,0,0,2013,2,1,0,0,5.494866529774128,88.79044928131418,1524.4150943396226,24879.341131836863,16.166613974075243,0.0,0.0,0,0,15905.469593378913,14940.51282051282,22123.90625,9.332646496360152
BMW,116,137507.0,85,2013-09-01,diesel,brown,hatchback,False,True,False,False,False,False,True,False,9000.0,2018-07-01,test,1_series,1,0,0,2013,9,3,0,0,4.829568788501026,66.40995154004106,1598.9186046511627,23587.851003874606,14.580838323353294,0.0,0.0,0,0,15905.469593378913,16008.421052631578,13179.43925233645,9.105090961257085
BMW,X6,130896.0,173,2010-04-01,diesel,black,suv,True,True,True,False,True,False,True,True,25900.0,2018-03-01,test,X6,4,1,0,2010,4,2,0,0,7.915126625598905,103.60584147843943,752.2758620689655,14682.461113243762,19.4052207293666,13.0896,7.915126625598905,0,0,15905.469593378913,16213.218970736629,22123.90625,10.16203685698089
BMW,X5,104680.0,190,2014-05-01,diesel,blue,suv,True,True,True,True,True,False,True,True,35900.0,2018-05-01,test,X5,3,1,0,2014,5,2,0,0,4.0,41.872,548.062827225131,20936.0,38.0,10.468,4.0,0,0,15905.469593378913,15169.302325581395,22123.90625,10.488520429241627
BMW,316,99809.0,85,2013-02-01,diesel,white,estate,False,True,False,False,False,False,True,False,13900.0,2018-04-01,test,3_series,2,0,0,2013,2,1,0,0,5.160848733744011,51.5099151266256,1160.5697674418604,16200.52760804355,13.796800355516053,0.0,0.0,0,0,15905.469593378913,17479.090909090908,13067.914438502674,9.539716058977092
BMW,318,131363.0,105,2014-02-01,diesel,grey,sedan,False,True,False,False,False,False,True,True,14000.0,2018-05-01,test,3_series,2,0,0,2014,2,1,0,0,4.243668720054757,55.74610540725531,1239.2735849056603,25051.735152068923,20.024148283513902,0.0,0.0,1,0,15905.469593378913,15473.837209302326,15842.479108635098,9.546884034617925
BMW,520,171008.0,120,2009-08-01,diesel,black,estate,False,True,False,False,False,False,True,False,6800.0,2018-04-01,test,5_series,3,1,0,2009,8,3,1,0,8.6652977412731,148.18352361396305,1413.2892561983472,17692.98831527512,12.41555130656469,17.1008,8.6652977412731,0,1,15905.469593378913,16213.218970736629,13067.914438502674,8.824824939175638
BMW,316,158300.0,85,2014-05-01,diesel,white,estate,True,False,False,False,False,False,True,False,9800.0,2018-03-01,test,3_series,2,0,0,2014,5,2,0,0,3.8329911019849416,60.676249144421625,1840.6976744186047,32754.043336637875,17.587452202237646,0.0,0.0,1,0,15905.469593378913,17479.090909090908,13067.914438502674,9.19023970026918
BMW,520,185387.0,120,2011-10-01,diesel,brown,estate,True,True,False,False,False,False,True,False,7100.0,2018-03-01,test,5_series,3,1,0,2011,10,4,0,0,6.414784394250513,118.92176344969198,1532.1239669421489,25002.345333702575,16.183882581002493,18.5387,6.414784394250513,1,0,15905.469593378913,16008.421052631578,13067.914438502674,8.867990898182093
BMW,525,76574.0,160,2016-09-01,diesel,white,estate,True,True,False,False,False,True,True,True,30200.0,2018-02-01,test,5_series,3,1,0,2016,9,3,0,0,1.4182067077344285,10.859776043805612,475.6149068322981,31665.61392584206,66.16473252193603,7.6574,1.4182067077344285,1,0,15905.469593378913,17479.090909090908,13067.914438502674,10.315630315397533
BMW,X3,158638.0,135,2013-12-01,diesel,silver,suv,False,True,False,True,True,False,True,True,18900.0,2018-06-01,test,X3,2,0,0,2013,12,4,0,1,4.498288843258043,71.35995455167694,1166.4558823529412,28852.249221959417,24.553093489356403,0.0,0.0,1,0,15905.469593378913,14940.51282051282,22123.90625,9.846970109700957
BMW,530,189844.0,173,2008-02-01,diesel,grey,estate,True,True,False,True,True,False,True,True,6600.0,2018-02-01,test,5_series,3,1,0,2008,2,1,0,0,10.001368925393566,189.8699882272416,1091.057471264368,17256.39793442419,15.725315746904748,18.9844,10.001368925393566,0,1,15905.469593378913,15473.837209302326,13067.914438502674,8.79497643168877
BMW,X5,223269.0,210,2008-01-01,diesel,grey,suv,True,True,False,False,True,True,True,True,13100.0,2018-01-01,test,X5,3,1,0,2008,1,1,0,0,10.001368925393566,223.2995638603696,1058.1469194312797,20294.656193616625,19.08853356560692,22.3269,10.001368925393566,0,1,15905.469593378913,15473.837209302326,22123.90625,9.48044384215367
BMW,X3,108756.0,135,2014-05-01,diesel,black,suv,True,True,False,True,True,False,True,True,22100.0,2018-06-01,test,X3,2,0,0,2014,5,2,0,0,4.084873374401095,44.425448870636544,799.6764705882352,21388.143222506395,26.549333692286986,0.0,0.0,0,0,15905.469593378913,16213.218970736629,22123.90625,10.003378135350923
BMW,530,157626.0,189,2012-06-01,diesel,grey,estate,True,True,False,False,True,False,True,True,9500.0,2018-04-01,test,5_series,3,1,0,2012,6,2,1,0,5.831622176591376,91.92152772073922,829.6105263157895,23072.997294860234,27.66546438232642,15.7626,5.831622176591376,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.15915233520675
BMW,X5,112145.0,190,2014-05-01,diesel,white,suv,True,True,True,True,False,True,True,True,39000.0,2018-03-01,test,X5,3,1,0,2014,5,2,0,0,3.8329911019849416,42.98507871321013,587.1465968586388,23204.056790822833,39.31312845206062,11.2145,3.8329911019849416,0,0,15905.469593378913,17479.090909090908,22123.90625,10.571342565808699
BMW,116,149302.0,85,2013-04-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,9200.0,2018-05-01,test,1_series,1,0,0,2013,4,2,0,0,5.08145106091718,75.86708062970568,1736.0697674418604,24550.390770962294,13.97692740574001,0.0,0.0,0,0,15905.469593378913,16213.218970736629,9217.64705882353,9.127067452782361
BMW,520,80596.0,135,2014-02-01,diesel,silver,sedan,True,True,False,True,True,False,True,True,22600.0,2018-06-01,test,5_series,3,1,0,2014,2,1,0,0,4.328542094455853,34.88631786447639,592.6176470588235,15125.337957610789,25.335260115606935,8.0596,4.328542094455853,0,0,15905.469593378913,14940.51282051282,15842.479108635098,10.025749432069084
BMW,318,164889.0,105,2014-04-01,diesel,grey,estate,False,True,False,False,False,False,True,False,803.9999999999999,2018-01-01,test,3_series,2,0,0,2014,4,2,0,0,3.753593429158111,61.89262669404517,1555.5566037735848,34687.23239740821,22.08855291576674,0.0,0.0,1,0,15905.469593378913,15473.837209302326,13067.914438502674,6.690842277418564
BMW,530 Gran Turismo,122621.0,190,2013-10-01,diesel,brown,hatchback,True,True,True,True,True,True,True,True,30900.0,2018-07-01,test,5_series,3,1,0,2013,10,4,0,0,4.747433264887063,58.213501437371654,641.9947643979058,21334.914969632013,33.05823508395856,12.2621,4.747433264887063,0,0,15905.469593378913,16008.421052631578,13179.43925233645,10.33854382482173
BMW,320,53159.0,135,2013-03-01,diesel,grey,estate,False,True,False,False,False,False,False,True,9200.0,2018-05-01,test,3_series,2,0,0,2013,3,1,0,0,5.166324435318275,27.463664065708418,390.875,8620.85680985681,21.893106893106893,0.0,0.0,0,0,15905.469593378913,15473.837209302326,13067.914438502674,9.127067452782361
BMW,316,95787.0,85,2013-02-01,diesel,black,estate,False,False,False,False,False,False,False,True,9900.0,2018-02-01,test,3_series,2,0,0,2013,2,1,0,0,4.999315537303217,47.88694373716633,1113.8023255813953,15966.3213918996,14.168282943525384,0.0,0.0,0,0,15905.469593378913,16213.218970736629,13067.914438502674,9.200391041122515
BMW,520,166676.0,135,2014-03-01,diesel,brown,estate,True,True,False,False,True,False,True,False,15800.0,2018-07-01,test,5_series,3,1,0,2014,3,1,0,0,4.334017796030117,72.23767501711157,1225.5588235294117,31247.739766457074,25.309251892724237,16.6676,4.334017796030117,1,0,15905.469593378913,16008.421052631578,13067.914438502674,9.6678285081515
BMW,118,201187.0,105,2009-05-01,diesel,silver,hatchback,False,False,False,False,False,False,True,False,5100.0,2018-04-01,test,1_series,1,0,0,2009,5,2,0,0,8.917180013689254,179.40206954141001,1897.9905660377358,20286.714542066395,10.587687210987646,0.0,0.0,0,1,15905.469593378913,14940.51282051282,13179.43925233645,8.537191877922927
BMW,520,96412.0,140,2014-12-01,diesel,black,sedan,True,True,False,False,True,False,True,True,21900.0,2018-05-01,test,5_series,3,1,0,2014,12,4,0,1,3.4140999315537304,32.91602026009582,683.7730496453901,21841.82539928671,31.716545200806326,9.6412,3.4140999315537304,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.994287576862567
BMW,520,175024.0,135,2012-10-01,diesel,blue,estate,True,True,True,False,True,True,True,False,13700.0,2018-03-01,test,5_series,3,1,0,2012,10,4,0,0,5.412731006160164,94.73578316221766,1286.9411764705883,27293.20781300032,21.051873198847264,17.5024,5.412731006160164,1,0,15905.469593378913,15169.302325581395,13067.914438502674,9.525224101853109
BMW,316,71140.0,85,2013-07-01,diesel,black,sedan,False,True,False,False,False,False,True,True,12100.0,2018-08-01,test,3_series,2,0,0,2013,7,3,1,0,5.084188911704312,36.16891991786447,827.2093023255813,11692.602092473844,13.970637867026662,0.0,0.0,0,0,15905.469593378913,16213.218970736629,15842.479108635098,9.401043372798053
BMW,X3,179766.0,140,2014-10-01,diesel,brown,suv,True,True,True,True,False,False,True,True,19500.0,2018-07-01,test,X3,2,0,0,2014,10,4,0,0,3.7481177275838466,67.37841314168378,1274.936170212766,37860.476574888286,29.485368314833504,0.0,0.0,1,0,15905.469593378913,16008.421052631578,22123.90625,9.87822102528824
BMW,X1,56899.0,85,2013-01-01,diesel,brown,suv,True,False,False,False,False,False,True,False,16900.0,2018-06-01,test,X1,1,0,0,2013,1,1,0,0,5.412731006160164,30.79789815195072,661.6162790697674,8872.818764008965,13.254883125200129,0.0,0.0,0,0,15905.469593378913,16008.421052631578,22123.90625,9.735128070758227
